Resource, Speed
devices/aofa-cr5/interfaces/lag-20, 200000
devices/aofa-cr5/interfaces/4%2F1%2F1, 100000
devices/aofa-cr5/interfaces/4%2F2%2F1, 100000
devices/aofa-cr5/interfaces/5%2F1%2F1, 100000
devices/aofa-cr5/interfaces/to_manlan_canet_montreal, 100000
devices/aofa-cr5/interfaces/5%2F2%2F1, 100000
devices/aofa-cr5/interfaces/to_lond-cr5_ip-c, 100000
devices/aofa-cr5/interfaces/to_wash-cr5_ip-a, 100000
devices/aofa-cr5/interfaces/6%2F1%2F1, 100000
devices/aofa-cr5/interfaces/6%2F2%2F1, 100000
devices/aofa-cr5/interfaces/to_esnet-east-rt1_ip-a_v4v6, 10000
devices/aofa-cr5/interfaces/to_manlan_canet_toronto, 100000
devices/aofa-cr5/interfaces/to_sinet_ip4, 100000
devices/aofa-cr5/interfaces/7%2F1%2F1, 100000
devices/aofa-cr5/interfaces/7%2F2%2F1, 100000
devices/aofa-cr5/interfaces/to_sinet_ip6, 100000
devices/aofa-cr5/interfaces/to_lond-cr5_ip-b, 100000
devices/aofa-cr5/interfaces/to_nordunet, 100000
devices/aofa-cr5/interfaces/9%2F1%2F1, 10000
devices/aofa-cr5/interfaces/9%2F1%2F2, 10000
devices/aofa-cr5/interfaces/9%2F1%2F3, 10000
devices/aofa-cr5/interfaces/9%2F1%2F4, 10000
devices/aofa-cr5/interfaces/9%2F1%2F5, 10000
devices/aofa-cr5/interfaces/to_geant, 100000
devices/aofa-cr5/interfaces/10%2F1%2F1, 10000
devices/aofa-cr5/interfaces/10%2F1%2F2, 10000
devices/aofa-cr5/interfaces/10%2F1%2F3, 10000
devices/aofa-cr5/interfaces/10%2F1%2F4, 10000
devices/aofa-cr5/interfaces/10%2F1%2F5, 10000
devices/aofa-cr5/interfaces/10%2F1%2F6, 10000
devices/aofa-cr5/interfaces/10%2F1%2F7, 10000
devices/aofa-cr5/interfaces/10%2F1%2F8, 10000
devices/aofa-cr5/interfaces/10%2F1%2F9, 10000
devices/aofa-cr5/interfaces/10%2F1%2F10, 10000
devices/aofa-cr5/interfaces/10%2F1%2F11, 10000
devices/aofa-cr5/interfaces/10%2F1%2F12, 10000
devices/aofa-cr5/interfaces/1%2F1%2F1, 100000
devices/aofa-cr5/interfaces/A%2F1, 100
devices/aofa-cr5/interfaces/B%2F1, 100
devices/aofa-cr5/interfaces/to_pennren, 100000
devices/aofa-cr5/interfaces/to_newy32aoa-mpr1, 10000
devices/aofa-cr5/interfaces/to_nysernet_ip-b, 100000
devices/aofa-cr5/interfaces/to_aofa-pt1, 10000
devices/aofa-cr5/interfaces/to_mit_ip-a, 10000
devices/aofa-cr5/interfaces/to_aofa-pt1-v6, 10000
devices/aofa-cr5/interfaces/to_manlan-mgmt_v4, 100000
devices/aofa-cr5/interfaces/to_newy-cr5_ip-a, 100000
devices/aofa-cr5/interfaces/to_pppl-rt5_ip-a, 10000
devices/aofa-cr5/interfaces/to_bnl_ip-a_v4, 200000
devices/aofa-cr5/interfaces/to_manlan_pilot, 100000
devices/aofa-cr5/interfaces/2%2F1%2F1, 100000
devices/aofa-cr5/interfaces/to_bnl_ip-a_v6, 200000
devices/aofa-cr5/interfaces/to_star-cr5_ip-a, 100000
devices/atla-asw1/interfaces/vme.0, 1000
devices/atla-asw1/interfaces/gr-0%2F0%2F0, 800
devices/atla-asw1/interfaces/jsrv.1, 1000
devices/atla-asw1/interfaces/pfe-0%2F0%2F0, 800
devices/atla-asw1/interfaces/pfh-0%2F0%2F0, 800
devices/atla-asw1/interfaces/irb.0, 1000
devices/atla-asw1/interfaces/ae10, 20000
devices/atla-asw1/interfaces/ae10.0, 20000
devices/atla-asw1/interfaces/irb.909, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F4, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F4.0, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F7.0, 100
devices/atla-asw1/interfaces/ge-0%2F0%2F9.0, 100
devices/atla-asw1/interfaces/ge-0%2F0%2F11.0, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F13.0, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F14.0, 100
devices/atla-asw1/interfaces/ge-0%2F0%2F15.0, 100
devices/atla-asw1/interfaces/xe-0%2F0%2F32, 10000
devices/atla-asw1/interfaces/xe-0%2F0%2F32.0, 10000
devices/atla-asw1/interfaces/xe-0%2F0%2F33.0, 10000
devices/atla-asw1/interfaces/ge-0%2F0%2F0.0, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F1, 100
devices/atla-asw1/interfaces/ge-0%2F0%2F1.0, 100
devices/atla-asw1/interfaces/ge-0%2F0%2F2, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F2.0, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F3, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F3.0, 1000
devices/atla-asw1/interfaces/ge-0%2F0%2F16.0, 100
devices/atla-asw1/interfaces/ge-0%2F0%2F17.0, 100
devices/atla-cr5/interfaces/to_srs-rt1_ip-a, 20000
devices/atla-cr5/interfaces/3%2F1%2F1, 100000
devices/atla-cr5/interfaces/to_atla-pt1-v6, 10000
devices/atla-cr5/interfaces/to_atla-pt1-v4, 10000
devices/atla-cr5/interfaces/lag-10, 20000
devices/atla-cr5/interfaces/4%2F1%2F1, 100000
devices/atla-cr5/interfaces/to_sox, 100000
devices/atla-cr5/interfaces/to_wash-cr5_ip-a, 100000
devices/atla-cr5/interfaces/to_atla-mpr1, 10000
devices/atla-cr5/interfaces/to_jlab_ip-c, 10000
devices/atla-cr5/interfaces/10%2F1%2F1, 10000
devices/atla-cr5/interfaces/10%2F1%2F2, 10000
devices/atla-cr5/interfaces/10%2F1%2F3, 10000
devices/atla-cr5/interfaces/10%2F1%2F4, 10000
devices/atla-cr5/interfaces/10%2F1%2F5, 10000
devices/atla-cr5/interfaces/10%2F1%2F6, 10000
devices/atla-cr5/interfaces/10%2F1%2F7, 10000
devices/atla-cr5/interfaces/10%2F1%2F8, 10000
devices/atla-cr5/interfaces/10%2F1%2F9, 10000
devices/atla-cr5/interfaces/10%2F1%2F10, 10000
devices/atla-cr5/interfaces/10%2F1%2F11, 10000
devices/atla-cr5/interfaces/10%2F1%2F12, 10000
devices/atla-cr5/interfaces/1%2F1%2F1, 100000
devices/atla-cr5/interfaces/A%2F1, 100
devices/atla-cr5/interfaces/to_flr_ip-b, 100000
devices/atla-cr5/interfaces/B%2F1, 100
devices/atla-cr5/interfaces/to_nash-cr5_ip-a, 100000
devices/atla-cr5/interfaces/to_ornl-cr5_ip-a, 100000
devices/atla-cr5/interfaces/2%2F1%2F1, 100000
devices/atla-mpr1/interfaces/em2, 1000
devices/atla-mpr1/interfaces/em2.32768, 1000
devices/atla-mpr1/interfaces/em3, 1000
devices/atla-mpr1/interfaces/vme.0, 1000
devices/atla-mpr1/interfaces/gr-0%2F0%2F0, 800
devices/atla-mpr1/interfaces/pfh-0%2F0%2F0, 800
devices/atla-mpr1/interfaces/pfe-0%2F0%2F0, 800
devices/atla-mpr1/interfaces/jsrv.1, 1000
devices/atla-mpr1/interfaces/sxe-0%2F0%2F0, 1000
devices/atla-mpr1/interfaces/sxe-0%2F0%2F0.16386, 1000
devices/atla-mpr1/interfaces/sxe-0%2F0%2F1, 1000
devices/atla-mpr1/interfaces/sxe-0%2F0%2F1.16386, 1000
devices/atla-mpr1/interfaces/irb.910, 1000
devices/atla-mpr1/interfaces/irb.920, 1000
devices/atla-mpr1/interfaces/irb.930, 1000
devices/atla-mpr1/interfaces/irb.940, 1000
devices/atla-mpr1/interfaces/irb.950, 1000
devices/atla-mpr1/interfaces/xe-0%2F0%2F0, 10000
devices/atla-mpr1/interfaces/xe-0%2F0%2F0.955, 10000
devices/atla-mpr1/interfaces/xe-0%2F0%2F0.32767, 10000
devices/atla-mpr1/interfaces/ge-0%2F0%2F1, 1000
devices/atla-mpr1/interfaces/xe-0%2F0%2F46.0, 10000
devices/atla-mpr1/interfaces/xe-0%2F0%2F46, 10000
devices/atla-mpr1/interfaces/xe-0%2F0%2F47.966, 10000
devices/atla-mpr1/interfaces/xe-0%2F0%2F47, 10000
devices/atla-mpr1/interfaces/xe-0%2F0%2F47.32767, 10000
devices/atla-mpr1/interfaces/ge-0%2F0%2F1.0, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F12, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F13, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F15, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F14, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F28, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F27, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F25, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F23, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F21, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F19, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F17, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F16, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F18, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F20, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F22, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F24, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F26, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F12.0, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F13.0, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F14.0, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F15.0, 100
devices/atla-mpr1/interfaces/ge-0%2F0%2F24.0, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F25.0, 1000
devices/atla-mpr1/interfaces/gr-0%2F0%2F0.0, 800
devices/atla-mpr1/interfaces/irb.977, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F3, 1000
devices/atla-mpr1/interfaces/ge-0%2F0%2F3.0, 1000
devices/bnl-lsw1/interfaces/me0, 1000
devices/bnl-lsw1/interfaces/me0.0, 1000
devices/bnl-lsw1/interfaces/vme, 1000
devices/bnl-lsw1/interfaces/vlan, 1000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F0.0, 10000
devices/bnl-lsw1/interfaces/jsrv, 1000
devices/bnl-lsw1/interfaces/jsrv.1, 1000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F2, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F2.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F3, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F3.0, 10000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F23, 1000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F4, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F4.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F5, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F5.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F6, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F6.0, 10000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F23.0, 1000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F22.0, 1000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F20.0, 1000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F21, 1000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F24.0, 1000
devices/bnl-lsw1/interfaces/ge-0%2F0%2F26.0, 10
devices/bnl-lsw1/interfaces/ge-0%2F0%2F27.0, 10
devices/bnl-lsw1/interfaces/xe-0%2F0%2F7, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F7.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F8, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F8.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F9, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F9.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F10.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F11.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F12, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F12.0, 10000
devices/bnl-lsw1/interfaces/vlan.0, 1000
devices/bnl-lsw1/interfaces/vlan.2, 1000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F13, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F13.0, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F14, 10000
devices/bnl-lsw1/interfaces/xe-0%2F0%2F14.0, 10000
devices/bnl-lsw2/interfaces/Vl1, 1000
devices/bnl-lsw2/interfaces/Gi0%2F2, 10
devices/bnl-lsw2/interfaces/Gi0%2F3, 1000
devices/bnl-lsw2/interfaces/Gi0%2F4, 10
devices/bnl-lsw2/interfaces/Gi0%2F5, 1000
devices/bnl-lsw2/interfaces/Gi0%2F6, 100
devices/bnl-lsw2/interfaces/Gi0%2F7, 100
devices/bnl-lsw2/interfaces/Gi0%2F8, 10
devices/bnl-lsw2/interfaces/Gi0%2F12, 10
devices/bnl-lsw2/interfaces/Gi0%2F13, 10
devices/bnl-lsw2/interfaces/Gi0%2F14, 100
devices/bnl-lsw2/interfaces/Gi0%2F22, 10
devices/bnl-lsw2/interfaces/Gi0%2F23, 10
devices/bnl-lsw2/interfaces/Gi0%2F24, 10
devices/bnl-lsw2/interfaces/Nu0, 10000
devices/bnl-lsw2/interfaces/Vl2, 1000
devices/bnl-lsw3/interfaces/vme.0, 1000
devices/bnl-lsw3/interfaces/jsrv.1, 1000
devices/bnl-lsw3/interfaces/pfh-0%2F0%2F0, 800
devices/bnl-lsw3/interfaces/pfe-0%2F0%2F0, 800
devices/bnl-lsw3/interfaces/ge-0%2F0%2F47.0, 1000
devices/bnl-lsw3/interfaces/ge-0%2F0%2F47, 1000
devices/bnl-lsw3/interfaces/gr-0%2F0%2F0, 800
devices/bnl-lsw3/interfaces/irb.2, 1000
devices/bnl-lsw5/interfaces/vme.0, 1000
devices/bnl-lsw5/interfaces/jsrv.1, 1000
devices/bnl-lsw5/interfaces/pfh-0%2F0%2F0, 800
devices/bnl-lsw5/interfaces/pfe-0%2F0%2F0, 800
devices/bnl-lsw5/interfaces/ge-0%2F2%2F0.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F47.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F0.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F1.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F10.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F14.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F15.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F16.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F17.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F18.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F2.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F20.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F21.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F22.0, 100
devices/bnl-lsw5/interfaces/ge-0%2F0%2F23.0, 100
devices/bnl-lsw5/interfaces/ge-0%2F0%2F3.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F4.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F5.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F7.0, 10
devices/bnl-lsw5/interfaces/ge-0%2F0%2F8.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F9.0, 100
devices/bnl-lsw5/interfaces/ge-0%2F2%2F3, 1000
devices/bnl-lsw5/interfaces/ge-0%2F2%2F3.0, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F46, 1000
devices/bnl-lsw5/interfaces/ge-0%2F0%2F47, 1000
devices/bnl-lsw5/interfaces/gr-0%2F0%2F0, 800
devices/bnl-lsw5/interfaces/irb.2, 1000
devices/bnl-lsw6/interfaces/vme.0, 1000
devices/bnl-lsw6/interfaces/jsrv.1, 1000
devices/bnl-lsw6/interfaces/pfh-0%2F0%2F0, 800
devices/bnl-lsw6/interfaces/pfe-0%2F0%2F0, 800
devices/bnl-lsw6/interfaces/ge-0%2F0%2F47.0, 1000
devices/bnl-lsw6/interfaces/ge-0%2F0%2F47, 1000
devices/bnl-lsw6/interfaces/gr-0%2F0%2F0, 800
devices/bnl-lsw6/interfaces/irb.2, 1000
devices/bois-asw1/interfaces/vme.0, 1000
devices/bois-asw1/interfaces/jsrv.1, 1000
devices/bois-asw1/interfaces/pfe-0%2F0%2F0, 800
devices/bois-asw1/interfaces/pfh-0%2F0%2F0, 800
devices/bois-asw1/interfaces/ge-0%2F0%2F1.0, 100
devices/bois-asw1/interfaces/ge-0%2F0%2F2.0, 100
devices/bois-asw1/interfaces/ge-0%2F0%2F3.0, 1000
devices/bois-asw1/interfaces/ge-0%2F0%2F4.0, 1000
devices/bois-asw1/interfaces/ge-0%2F0%2F5.0, 1000
devices/bois-asw1/interfaces/ge-0%2F0%2F6.0, 100
devices/bois-asw1/interfaces/ge-0%2F0%2F7.0, 100
devices/bois-asw1/interfaces/ge-0%2F0%2F8.0, 100
devices/bois-asw1/interfaces/gr-0%2F0%2F0, 800
devices/bois-asw1/interfaces/irb.909, 1000
devices/bois-asw1/interfaces/xe-0%2F2%2F0, 10000
devices/bois-asw1/interfaces/xe-0%2F2%2F1, 10000
devices/bois-asw1/interfaces/xe-0%2F2%2F0.0, 10000
devices/bois-asw1/interfaces/irb.0, 1000
devices/bois-asw1/interfaces/xe-0%2F2%2F1.16386, 10000
devices/bois-cr1/interfaces/fxp0, 100
devices/bois-cr1/interfaces/em0, 1000
devices/bois-cr1/interfaces/em0.0, 1000
devices/bois-cr1/interfaces/em1, 1000
devices/bois-cr1/interfaces/em1.0, 1000
devices/bois-cr1/interfaces/xe-0%2F0%2F0, 10000
devices/bois-cr1/interfaces/lc-0%2F0%2F0, 800
devices/bois-cr1/interfaces/xe-0%2F0%2F0.5, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0, 10000
devices/bois-cr1/interfaces/lc-7%2F0%2F0, 800
devices/bois-cr1/interfaces/xe-0%2F0%2F0.32767, 10000
devices/bois-cr1/interfaces/xe-0%2F1%2F0, 10000
devices/bois-cr1/interfaces/lc-0%2F1%2F0, 800
devices/bois-cr1/interfaces/xe-0%2F1%2F0.964, 10000
devices/bois-cr1/interfaces/xe-0%2F1%2F0.994, 10000
devices/bois-cr1/interfaces/xe-0%2F1%2F0.32767, 10000
devices/bois-cr1/interfaces/xe-7%2F1%2F0, 10000
devices/bois-cr1/interfaces/lc-7%2F1%2F0, 800
devices/bois-cr1/interfaces/xe-0%2F2%2F0, 10000
devices/bois-cr1/interfaces/lc-0%2F2%2F0, 800
devices/bois-cr1/interfaces/xe-0%2F2%2F0.909, 10000
devices/bois-cr1/interfaces/xe-0%2F2%2F0.919, 10000
devices/bois-cr1/interfaces/xe-0%2F2%2F0.32767, 10000
devices/bois-cr1/interfaces/xe-7%2F2%2F0, 10000
devices/bois-cr1/interfaces/lc-0%2F3%2F0, 800
devices/bois-cr1/interfaces/pd-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/pe-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/gr-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/ip-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/vt-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/mt-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/lt-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/ud-0%2F3%2F0, 10000
devices/bois-cr1/interfaces/pe-0%2F3%2F0.32769, 10000
devices/bois-cr1/interfaces/xe-7%2F3%2F0.915, 10000
devices/bois-cr1/interfaces/xe-7%2F3%2F0.32767, 10000
devices/bois-cr1/interfaces/pfh-0%2F0%2F0, 800
devices/bois-cr1/interfaces/pfe-0%2F0%2F0, 800
devices/bois-cr1/interfaces/pfe-0%2F1%2F0, 800
devices/bois-cr1/interfaces/xe-7%2F1%2F0.5, 10000
devices/bois-cr1/interfaces/xe-7%2F1%2F0.32767, 10000
devices/bois-cr1/interfaces/pfe-0%2F2%2F0, 800
devices/bois-cr1/interfaces/pfe-0%2F3%2F0, 800
devices/bois-cr1/interfaces/pfh-7%2F0%2F0, 800
devices/bois-cr1/interfaces/pfe-7%2F0%2F0, 800
devices/bois-cr1/interfaces/pfe-7%2F1%2F0, 800
devices/bois-cr1/interfaces/pfe-7%2F2%2F0, 800
devices/bois-cr1/interfaces/pfe-7%2F3%2F0, 800
devices/bois-cr1/interfaces/xe-7%2F0%2F0.32767, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0.1504, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0.1506, 10000
devices/bois-cr1/interfaces/jsrv.1, 1000
devices/bois-cr1/interfaces/xe-0%2F1%2F0.993, 10000
devices/bois-cr1/interfaces/lc-7%2F2%2F0, 800
devices/bois-cr1/interfaces/xe-7%2F3%2F0, 10000
devices/bois-cr1/interfaces/lc-7%2F3%2F0, 800
devices/bois-cr1/interfaces/xe-7%2F3%2F0.911, 10000
devices/bois-cr1/interfaces/vt-0%2F3%2F0.2097152, 10000
devices/bois-cr1/interfaces/xe-7%2F2%2F0.955, 10000
devices/bois-cr1/interfaces/xe-7%2F2%2F0.32767, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0.3960, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.3960, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0.3961, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.3961, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0.3962, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.3962, 10000
devices/bois-cr1/interfaces/xe-7%2F0%2F0.3963, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.3963, 10000
devices/bois-cr1/interfaces/pfh-1%2F0%2F0, 800
devices/bois-cr1/interfaces/pfe-1%2F0%2F0, 800
devices/bois-cr1/interfaces/pfe-1%2F1%2F0, 800
devices/bois-cr1/interfaces/pfe-1%2F2%2F0, 800
devices/bois-cr1/interfaces/pfe-1%2F3%2F0, 800
devices/bois-cr1/interfaces/xe-1%2F0%2F0, 10000
devices/bois-cr1/interfaces/lc-1%2F0%2F0, 800
devices/bois-cr1/interfaces/xe-1%2F1%2F0, 10000
devices/bois-cr1/interfaces/lc-1%2F1%2F0, 800
devices/bois-cr1/interfaces/xe-1%2F2%2F0, 10000
devices/bois-cr1/interfaces/lc-1%2F2%2F0, 800
devices/bois-cr1/interfaces/xe-1%2F3%2F0, 10000
devices/bois-cr1/interfaces/lc-1%2F3%2F0, 800
devices/bois-cr1/interfaces/xe-1%2F0%2F0.32767, 10000
devices/bois-cr1/interfaces/xe-1%2F0%2F0.2016, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.1524, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.1526, 10000
devices/bois-cr1/interfaces/xe-1%2F2%2F0.32767, 10000
devices/bois-mpr1/interfaces/em2, 1000
devices/bois-mpr1/interfaces/em2.32768, 1000
devices/bois-mpr1/interfaces/em3, 1000
devices/bois-mpr1/interfaces/vme.0, 1000
devices/bois-mpr1/interfaces/gr-0%2F0%2F0, 800
devices/bois-mpr1/interfaces/gr-0%2F0%2F0.0, 800
devices/bois-mpr1/interfaces/irb.910, 1000
devices/bois-mpr1/interfaces/irb.920, 1000
devices/bois-mpr1/interfaces/irb.930, 1000
devices/bois-mpr1/interfaces/irb.940, 1000
devices/bois-mpr1/interfaces/irb.950, 1000
devices/bois-mpr1/interfaces/irb.977, 1000
devices/bois-mpr1/interfaces/xe-0%2F0%2F0, 10000
devices/bois-mpr1/interfaces/ge-0%2F0%2F1, 1000
devices/bois-mpr1/interfaces/xe-0%2F0%2F0.955, 10000
devices/bois-mpr1/interfaces/xe-0%2F0%2F0.32767, 10000
devices/bois-mpr1/interfaces/ge-0%2F0%2F1.0, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F24, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F24.0, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F26, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F22, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F12, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F12.0, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F14, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F14.0, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F13, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F13.0, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F20, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F15, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F15.0, 100
devices/bois-mpr1/interfaces/ge-0%2F0%2F21, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F23, 1000
devices/bois-mpr1/interfaces/xe-0%2F0%2F46, 10000
devices/bois-mpr1/interfaces/xe-0%2F0%2F46.0, 10000
devices/bois-mpr1/interfaces/ge-0%2F0%2F25, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F25.0, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F3, 1000
devices/bois-mpr1/interfaces/ge-0%2F0%2F3.0, 1000
devices/bost-asw1/interfaces/vme.0, 1000
devices/bost-asw1/interfaces/gr-0%2F0%2F0, 800
devices/bost-asw1/interfaces/jsrv.1, 1000
devices/bost-asw1/interfaces/pfh-0%2F0%2F0, 800
devices/bost-asw1/interfaces/pfe-0%2F0%2F0, 800
devices/bost-asw1/interfaces/irb.0, 1000
devices/bost-asw1/interfaces/ae10, 20000
devices/bost-asw1/interfaces/ae10.0, 20000
devices/bost-asw1/interfaces/irb.909, 1000
devices/bost-asw1/interfaces/xe-0%2F0%2F32, 10000
devices/bost-asw1/interfaces/xe-0%2F0%2F33.0, 10000
devices/bost-asw1/interfaces/xe-0%2F0%2F33, 10000
devices/bost-asw1/interfaces/xe-0%2F0%2F32.0, 10000
devices/bost-asw1/interfaces/ge-0%2F0%2F5.0, 100
devices/bost-asw1/interfaces/ge-0%2F0%2F6.0, 100
devices/bost-asw1/interfaces/ge-0%2F0%2F7.0, 1000
devices/bost-asw1/interfaces/ge-0%2F0%2F9.0, 1000
devices/bost-asw1/interfaces/ge-0%2F0%2F10.0, 100
devices/bost-asw1/interfaces/ge-0%2F0%2F11.0, 100
devices/bost-asw1/interfaces/ge-0%2F0%2F12.0, 100
devices/bost-asw1/interfaces/ge-0%2F0%2F1.0, 1000
devices/bost-cr5/interfaces/to_nox_ip-a_v4v6, 10000
devices/bost-cr5/interfaces/3%2F1%2F1, 100000
devices/bost-cr5/interfaces/to_bost-pt1, 10000
devices/bost-cr5/interfaces/to_bost-pt1-v6, 10000
devices/bost-cr5/interfaces/lag-10, 20000
devices/bost-cr5/interfaces/to_bost-owamp, 20000
devices/bost-cr5/interfaces/to_newy-cr5_ip-a, 100000
devices/bost-cr5/interfaces/5%2F1%2F1, 40000
devices/bost-cr5/interfaces/5%2F1%2F2, 40000
